hh_index	plot_index	pinst	plot_id	plot_name	plot_area_a	plot_area_u	p1	p2	p3	p4	p5	p6	p7	p8	p9	p10	p11	p12	p13	p14	p15	p16	p_id	p_uuid	p_submission_time	p_index	p_parent_table_name	p_parent_index	p_tags	p_notes	p_version	p_duration	p_submitted_by
481.0	1814.0	2	2	"Nyumbani"	1.5	1	0.0	1		1		1		"1946-01-01"	0				0		0					1814	"APS_tz17_hh"	481					
481.0	1815.0	3	3	"Masekeni"	1.25	1	5.0	2		1		1		"1946-01-01"	0				0		0					1815	"APS_tz17_hh"	481					
481.0	1816.0	4	4	"Kamaina"	0.5	1	4.0	2		1		1		"1950-01-01"	0				0		0					1816	"APS_tz17_hh"	481					
482.0	1817.0	1	1	"Nyumbani"	0.75	1	0.0	1		1		1		"2014-01-01"	0				0		0					1817	"APS_tz17_hh"	482					
483.0	1818.0	1	1	"Focal plot"	1.0	1	0.0	1		1		1		"1972-01-01"	0				0		0					1818	"APS_tz17_hh"	483					
483.0	1819.0	2	2	"Garden"	0.08	1	0.0	6		6		1		"1972-01-01"	0				0		0					1819	"APS_tz17_hh"	483					
483.0	1820.0	3	3	"Borrowed in 1"	0.5	1	0.0	1		1		1		"1972-01-01"	0				0		0					1820	"APS_tz17_hh"	483					
483.0	1821.0	4	4	"Borrowed in 2"	1.25	1	0.0	1		1		1		"1992-01-01"	0				0		0					1821	"APS_tz17_hh"	483					
484.0	1822.0	1	1	"Homestead"	0.5	1	0.0	1		1		1		"1980-01-01"	0				0		0					1822	"APS_tz17_hh"	484					
484.0	1823.0	2	2	"\"Maize, Beans, Groundnuts\""	2.0	1	0.0	1		1		1		"1980-01-01"	0				0		0					1823	"APS_tz17_hh"	484					
484.0	1824.0	3	3	"\"Fingermillet, Maize, cowpeas\""	1.0	1	0.5	1		1		1		"2000-01-01"	0				0		0					1824	"APS_tz17_hh"	484					
484.0	1825.0	4	4	"Fallow"	0.75	1	0.5	2		2		1		"2000-01-01"	0				0		0					1825	"APS_tz17_hh"	484					
484.0	1826.0	5	5	"Grazed  land"	3.5	1	0.0	3		3		1		"1980-01-01"	0				0		0					1826	"APS_tz17_hh"	484					
485.0	1827.0	1	1	"Focal"	2.0	1	0.0	1		1		1		"1996-01-01"	0				0		0					1827	"APS_tz17_hh"	485					
485.0	1828.0	2	2	"Bondeni 1"	0.5	1	4.0	1		1		4		"2000-01-01"	0				0		0					1828	"APS_tz17_hh"	485					
485.0	1829.0	3	3	"Bondeni 2"	0.5	1	4.0	1		1		4		"2000-01-01"	0				0		0					1829	"APS_tz17_hh"	485					
485.0	1830.0	4	4	"Home"	0.5	1	0.0	1		1		1		"1996-01-01"	0				0		0					1830	"APS_tz17_hh"	485					
486.0	1831.0	1	1	"Nyumbani A"	0.75	1	1.0	1		1		1		"1972-01-01"	0				0		0					1831	"APS_tz17_hh"	486					
486.0	1832.0	2	2	"Nyuumbani B"	0.5	1	0.0	1		1		1		"1975-01-01"	0				0		0					1832	"APS_tz17_hh"	486					
486.0	1833.0	3	3	"Mlimba"	1.0	1	0.0	1		1		1		"2013-01-01"	0				0		0					1833	"APS_tz17_hh"	486					
487.0	1834.0	1	1	"Nyumbani A"	1.0	1	0.0	1		1		1		"2006-01-01"	0				0		0					1834	"APS_tz17_hh"	487					
487.0	1835.0	2	2	"Lotilo"	0.5	1	3.0	1		1		1		"2000-01-01"	0				0		0					1835	"APS_tz17_hh"	487					
487.0	1836.0	3	3	"Nyumbani B"	0.5	1	0.0	1		1		1		"2006-01-01"	0				0		0					1836	"APS_tz17_hh"	487					
488.0	1837.0	1	1	"Focal"	0.25	1	0.1	1		2		99	"Land exchange"	"2015-01-01"	0				0		1	"2015-01-01"				1837	"APS_tz17_hh"	488					
488.0	1838.0	2	2	"Bondeni"	0.25	1	0.2	1		2		3		"1979-01-01"	1	3		"1979-01-01"	0		1	"1979-01-01"				1838	"APS_tz17_hh"	488					
488.0	1839.0	3	3	"Mix"	0.25	1	0.4	1		2		1		"2005-01-01"	0				0		1	"2005-01-01"				1839	"APS_tz17_hh"	488					
488.0	1840.0	4	4	"Home"	0.25	1	0.0	1		99	"Perrenial crops������"	2		"1972-01-01"	1	3		"1972-01-01"	0		0					1840	"APS_tz17_hh"	488					
489.0	1841.0	1	1	"Focal"	0.5	1	0.03	1		2		1		"1967-01-01"	0				0		1	"1985-01-01"				1841	"APS_tz17_hh"	489					
489.0	1842.0	2	2	"Ng'ambo"	1.0	1	1.5	1		2		4		"2015-01-01"	0				0		1	"2015-01-01"				1842	"APS_tz17_hh"	489					
489.0	1843.0	3	3	"Home"	0.25	1	0.0	1		2		1		"1967-01-01"	0				0		1	"1985-01-01"				1843	"APS_tz17_hh"	489					
489.0	1844.0	4	4	"Maize"	0.5	1	0.7	1		2		2		"1990-01-01"	1	3		"1990-01-01"	0		1	"1990-01-01"				1844	"APS_tz17_hh"	489					
489.0	1845.0	5	5	"Coffee banana"	0.5	1	0.7	1		2		2		"1990-01-01"	1	3		"1990-01-01"	0		1	"1990-01-01"				1845	"APS_tz17_hh"	489					
490.0	1846.0	1	1	"Home"	0.5	1	0.0	1		2		1		"1979-01-01"	0				0		0					1846	"APS_tz17_hh"	490					
490.0	1847.0	2	2	"Loriko"	1.0	1	2.0	1		3		1		"1981-01-01"	0				0		0					1847	"APS_tz17_hh"	490					
490.0	1848.0	3	3	"Mashua"	0.25	1	1.0	1		1		1		"1980-01-01"	0				0		0					1848	"APS_tz17_hh"	490					
491.0	1849.0	1	1	"Home"	0.24	1	0.0	1		2		1		"1985-01-01"	0				0		0					1849	"APS_tz17_hh"	491					
491.0	1850.0	2	2	"Home"	0.25	1	0.0	1		1		1		"1985-01-01"	0				0		0					1850	"APS_tz17_hh"	491					
491.0	1851.0	3	3	"Uri"	0.5	1	2.0	1		2		1		"2013-01-01"	0				0		0					1851	"APS_tz17_hh"	491					
492.0	1852.0	1	1	"\"Maize,Banana,coffee\""	0.25	1	0.0	1		2		1		"1978-01-01"	0				0		1	"1978-01-01"				1852	"APS_tz17_hh"	492					
492.0	1853.0	2	2	"Rolico"	0.75	1	2.0	1		3		1		"1978-01-01"	0				0		1	"1978-01-01"				1853	"APS_tz17_hh"	492					
493.0	1854.0	1	1	"Maize Beans   Banana"	0.75	1	0.0	1		1		1		"2015-01-01"	0				0		1	"2017-01-01"				1854	"APS_tz17_hh"	493					
493.0	1855.0	2	2	"Rented in"	1.0	1	4.0	1		3		1		"2016-01-01"	0				0		0					1855	"APS_tz17_hh"	493					
494.0	1856.0	1	1	"\"Maize and beans, Mashua farm\""	0.25	1	0.0	1		2		1		"1972-01-01"	0				0		1	"2011-01-01"				1856	"APS_tz17_hh"	494					
494.0	1857.0	2	2	"\"Maize, Kiu farm.\""	0.75	1	3.0	1		2		1		"1972-01-01"	0				0		1	"2014-01-01"				1857	"APS_tz17_hh"	494					
495.0	1858.0	1	1	"\"Maize and beans, Mashua farm\""	0.25	1	0.0	1		2		1		"1967-01-01"	0				0		1	"2006-01-01"				1858	"APS_tz17_hh"	495					
495.0	1859.0	2	2	"\"Maize, Mashua farm\""	0.75	1	0.0	1		2		1		"1967-01-01"	0				0		1	"2007-01-01"				1859	"APS_tz17_hh"	495					
495.0	1860.0	3	3	"\"Maize, Mzongoro  farm\""	0.5	1	2.0	1		2		1		"1967-01-01"	0				0		0					1860	"APS_tz17_hh"	495					
496.0	1861.0	1	1	"Nyumbani"	0.25	1	0.0	1		2		1		"1967-01-01"	0				0		0					1861	"APS_tz17_hh"	496					
496.0	1862.0	2	2	"Nyumbani"	0.5	1	0.0	1		1		1		"1967-01-01"	0				0		0					1862	"APS_tz17_hh"	496					
496.0	1863.0	3	3	"Loluko"	0.5	1	6.0	1		2		1		"1967-01-01"	0				0		0					1863	"APS_tz17_hh"	496					
497.0	1864.0	1	1	"Nyumbani"	0.25	1	0.0	1		2		1		"1966-01-01"	0				0		0					1864	"APS_tz17_hh"	497					
497.0	1865.0	2	2	"Maibuta"	0.5	1	4.0	1		2		1		"1966-01-01"	0				0		0					1865	"APS_tz17_hh"	497					
497.0	1866.0	3	3	"Nyumbani"	0.25	1	0.0	1		2		1		"1966-01-01"	0				0		0					1866	"APS_tz17_hh"	497					
498.0	1867.0	1	1	"Mtoni"	2.0	1	1.0	1		3		1		"1995-01-01"	0				0		0					1867	"APS_tz17_hh"	498					
498.0	1868.0	2	2	"Maputa"	1.5	1	5.0	1		3		1		"2005-01-01"	0				0		0					1868	"APS_tz17_hh"	498					
498.0	1869.0	3	3	"Nyumbani"	1.0	1	0.0	1		1		1		"2000-01-01"	0				0		0					1869	"APS_tz17_hh"	498					
499.0	1870.0	1	1	"Nyumbani"	1.5	1	0.0	1		1		1		"1956-01-01"	0				0		0					1870	"APS_tz17_hh"	499					
499.0	1871.0	2	2	"Maputa"	1.0	1	3.0	1		3		1		"1956-01-01"	0				0		0					1871	"APS_tz17_hh"	499					
500.0	1872.0	1	1	"Rented in"	0.75	1	0.02	1		2		4		"1993-01-01"	0				0		0					1872	"APS_tz17_hh"	500					
500.0	1873.0	2	2	"Vegetables"	1.0	1	0.0	6		6		1		"1977-01-01"	0				1	"2010-01-01"	0					1873	"APS_tz17_hh"	500					
501.0	1874.0	1	1	"Focal plot"	1.0	1	0.0	1		6		6		"2005-01-01"	0				1	"2005-01-01"	0					1874	"APS_tz17_hh"	501					
502.0	1875.0	1	1	"Nyumbani"	0.5	1	0.0	1		2		1		"2010-01-01"	0				0		0					1875	"APS_tz17_hh"	502					
502.0	1876.0	2	2	"Loriko1"	2.0	1	3.0	1		2		1		"2012-01-01"	0				0		0					1876	"APS_tz17_hh"	502					
502.0	1877.0	3	3	"Loriko2"	0.3	1	6.0	1		2		1		"2009-01-01"	0				0		0					1877	"APS_tz17_hh"	502					
503.0	1878.0	1	1	"Nyumbani"	0.5	1	0.0	4		4		1		"2000-01-01"	0				0		0					1878	"APS_tz17_hh"	503					
504.0	1879.0	1	1	"Mtoni"	0.5	1	2.0	1		3		1		"2011-01-01"	0				0		0					1879	"APS_tz17_hh"	504					
505.0	1880.0	1	1	"\"Maize, Kyuu farm\""	2.0	1	0.2	1		2		2		"1985-01-01"	0	3			0		0					1880	"APS_tz17_hh"	505					
505.0	1881.0	2	2	"\"Maize, Kyuu farm\""	1.5	1	0.0	1		2		2		"1985-01-01"	0	3			0		0					1881	"APS_tz17_hh"	505					
506.0	1882.0	1	1	"Home"	0.25	1	0.0	1		3		1		"1980-01-01"	0				0		0					1882	"APS_tz17_hh"	506					
506.0	1883.0	2	2	"Home"	0.75	1	0.0	1		3		1		"1980-01-01"	0				0		0					1883	"APS_tz17_hh"	506					
506.0	1884.0	3	3	"Mama sawa"	0.5	1	1.0	1		3		1		"2015-01-01"	0				0		0					1884	"APS_tz17_hh"	506					
507.0	1885.0	1	1	"Home"	1.0	1	0.0	1		1		1		"1989-01-01"	0				1	"2017-01-01"	0					1885	"APS_tz17_hh"	507					
507.0	1886.0	2	2	"Home"	1.0	1	0.0	1		1		1		"1989-01-01"	0				1	"1989-01-01"	0					1886	"APS_tz17_hh"	507					
507.0	1887.0	3	3	"Maiputa"	0.5	1	1.0	1		2		1		"1997-01-01"	0				0		0					1887	"APS_tz17_hh"	507					
507.0	1888.0	4	4	"Boloti"	1.0	1	4.0	1		2		1		"2016-01-01"	0				0		0					1888	"APS_tz17_hh"	507					
507.0	1889.0	5	5	"Bondeni"	2.0	1	2.0	1		1		1		"2013-01-01"	0				1	"2013-01-01"	0					1889	"APS_tz17_hh"	507					
508.0	1890.0	1	1	"Nyumbani"	1.0	1	0.0	1		2		1		"1995-01-01"	0				0		0					1890	"APS_tz17_hh"	508					
508.0	1891.0	2	2	"Nyumbani"	1.0	1	0.0	1		2		1		"1995-01-01"	0				0		0					1891	"APS_tz17_hh"	508					
508.0	1892.0	3	3	"Maiputa"	1.0	1	3.0	1		2		1		"2002-01-01"	0				0		0					1892	"APS_tz17_hh"	508					
508.0	1893.0	4	4	"Mandungu"	0.75	1	1.0	2		2		1		"1995-01-01"	0				0		0					1893	"APS_tz17_hh"	508					
509.0	1894.0	1	1	"Nyumbani"	0.75	1	0.0	1		2		1		"2004-01-01"	0				0		0					1894	"APS_tz17_hh"	509					
510.0	1895.0	1	1	"Focal"	3.0	1	0.0	1		2		2		"1972-01-01"	1	3		"1972-01-01"	0		0					1895	"APS_tz17_hh"	510					
510.0	1896.0	2	2	"Other"	2.0	1	0.4	1		2		1		"1981-01-01"	0				0		0					1896	"APS_tz17_hh"	510					
511.0	1897.0	1	1	"Focal"	0.5	1	0.5	1		2		3		"2003-01-01"	1	3		"2003-01-01"	0		0					1897	"APS_tz17_hh"	511					
511.0	1898.0	2	2	"Other"	0.25	1	0.5	1		2		1		"1985-01-01"	0				0		0					1898	"APS_tz17_hh"	511					
512.0	1899.0	1	1	"Tindigani"	0.5	1	0.0	1		2		1		"2013-01-01"	0				0		0					1899	"APS_tz17_hh"	512					
512.0	1900.0	2	2	"Biriri"	1.0	1	1.0	1		2		1		"1985-01-01"	0				0		0					1900	"APS_tz17_hh"	512					
512.0	1901.0	3	3	"Mtaa wa Tindigani"	0.75	1	0.5	1		2		4		"2017-01-01"	0				0		0					1901	"APS_tz17_hh"	512					
513.0	1902.0	1	1	"Nyumbani"	0.5	1	0.0	1		3		1		"2007-01-01"	0				0		0					1902	"APS_tz17_hh"	513					
513.0	1903.0	2	2	"Kideko"	2.5	1	3.0	1		3		1		"2010-01-01"	0				0		0					1903	"APS_tz17_hh"	513					
513.0	1904.0	3	3	"Bilili"	1.0	1	4.0	5		3		1		"2016-01-01"	0				0		0					1904	"APS_tz17_hh"	513					
513.0	1905.0	4	4	"Bondeni"	1.5	1	1.0	5		3		1		"2016-01-01"	0				0		0					1905	"APS_tz17_hh"	513					
514.0	1906.0	1	1	"Nyumbani"	1.0	1	0.0	1		3		1		"2015-01-01"	0				0		0					1906	"APS_tz17_hh"	514					
514.0	1907.0	2	2	"Nyumbani B"	0.75	1	0.0	1		3		1		"2015-01-01"	0				0		0					1907	"APS_tz17_hh"	514					
514.0	1908.0	3	3	"Tindigani"	1.0	1	1.0	1		3		1		"2015-01-01"	0				0		0					1908	"APS_tz17_hh"	514					
515.0	1909.0	1	1	"Njiani"	1.0	1	0.0	1		2		1		"2002-01-01"	0				0		0					1909	"APS_tz17_hh"	515					
515.0	1910.0	2	2	"Njiani"	1.5	1	0.0	1		2		1		"2015-01-01"	0				0		0					1910	"APS_tz17_hh"	515					
515.0	1911.0	3	3	"Njiani"	1.0	1	0.0	1		2		1		"2015-01-01"	0				0		0					1911	"APS_tz17_hh"	515					
516.0	1912.0	1	1	"Ndarara"	1.0	1	0.0	1		3		1		"2014-01-01"	0				0		0					1912	"APS_tz17_hh"	516					
517.0	1913.0	1	1	"Home"	4.0	1	0.0	1		2		1		"2013-01-01"	0				0		0					1913	"APS_tz17_hh"	517					
517.0	1914.0	2	2	"Ndarara"	3.5	1	1.0	1		2		1		"2014-01-01"	0				0		0					1914	"APS_tz17_hh"	517					
518.0	1915.0	1	1	"\"Maize, Pigeonpea\""	3.0	1	0.0	1		2		1		"1975-01-01"	0				0		0					1915	"APS_tz17_hh"	518					
518.0	1916.0	2	2	"\"Maize, Pigeonpea and Sunflower\""	1.0	1	0.5	1		2		1		"2016-01-01"	0				0		0					1916	"APS_tz17_hh"	518					
519.0	1917.0	1	1	"\"Maize, pigeonpea\""	1.0	1	0.0	1		2		1		"1978-01-01"	0				0		0					1917	"APS_tz17_hh"	519					
519.0	1918.0	2	2	"\"Maize, pigeonpea, sunflower\""	2.0	1	0.0	1		2		1		"1978-01-01"	0				0		0					1918	"APS_tz17_hh"	519					
519.0	1919.0	3	3	"\"Maize, Pigeonpea and Sunflower\""	0.75	1	0.2	1		2		1		"1978-01-01"	0				0		0					1919	"APS_tz17_hh"	519					
520.0	1920.0	1	1	"Focal"	5.25	1	0.0	1		2		1		"1995-01-01"	0				0		0					1920	"APS_tz17_hh"	520					
520.0	1921.0	2	2	"Garden"	10.0	3	0.0	1		1		1		"1995-01-01"	0				1	"2012-01-01"	0					1921	"APS_tz17_hh"	520					
521.0	1922.0	1	1	"Nyumbani"	0.3	1	0.0	1		2		1		"1994-01-01"	0				0		0					1922	"APS_tz17_hh"	521					
521.0	1923.0	2	2	"Ndarara"	1.25	1	0.5	1		2		4		"2016-01-01"	0				0		0					1923	"APS_tz17_hh"	521					
521.0	1924.0	3	3	"Naibili"	1.45	1	3.0	1		2		1		"2017-01-01"	0				0		0					1924	"APS_tz17_hh"	521					
521.0	1925.0	4	4	"Garden"	0.1	1	0.0	6		2		1		"1994-01-01"	0				0		0					1925	"APS_tz17_hh"	521					
522.0	1926.0	1	1	"Miti"	2.0	1	0.0	1		3		1		"1998-01-01"	0				0		0					1926	"APS_tz17_hh"	522					
522.0	1927.0	2	2	"Ngumbaro"	8.0	1	1.0	1		3		1		"1995-01-01"	0				0		0					1927	"APS_tz17_hh"	522					
522.0	1928.0	3	3	"Ngumbaro B"	2.0	1	2.0	1		3		1		"1995-01-01"	0				0		0					1928	"APS_tz17_hh"	522					
523.0	1929.0	1	1	"\"Maize, beans and Sunflower, Koboko Kusini farm\""	0.75	1	0.0	1		2		1		"1996-01-01"	0				0		0					1929	"APS_tz17_hh"	523					
523.0	1930.0	2	2	"\"Maize, Koboko using farm\""	0.75	1	0.2	1		2		1		"1996-01-01"	0				0		0					1930	"APS_tz17_hh"	523					
523.0	1931.0	3	3	"\"Beans, Ngare farm\""	2.0	1	8.0	1		2		1		"2016-01-01"	0				0		0					1931	"APS_tz17_hh"	523					
524.0	1932.0	1	1	"\"Maize, Beans and Sunflower, Koboko farm\""	0.25	1	0.0	1		2		1		"1992-01-01"	0				0		0					1932	"APS_tz17_hh"	524					
524.0	1933.0	2	2	"\"Beans and Sunflower, Kikwe farm\""	0.25	1	0.3	1		2		1		"1992-01-01"	0				0		0					1933	"APS_tz17_hh"	524					
525.0	1934.0	1	1	"Focal plot"	1.0	1	0.0	1		3		1		"1969-01-01"	0				0		0					1934	"APS_tz17_hh"	525					
525.0	1935.0	2	2	"Maize sunflower"	1.0	1	1.0	4		4		5		"1967-01-01"	0				0		0					1935	"APS_tz17_hh"	525					
526.0	1936.0	1	1	"Focal plot"	7.0	1	0.25	1		3		1		"1967-01-01"	0				0		0					1936	"APS_tz17_hh"	526					
526.0	1937.0	2	2	"Homestead"	1.0	1	0.0	1		3		1		"1967-01-01"	0				0		0					1937	"APS_tz17_hh"	526					
527.0	1938.0	1	1	"Maize Beans"	0.75	1	0.0	1		3		1		"2010-01-01"	0				0		0					1938	"APS_tz17_hh"	527					
527.0	1939.0	2	2	"Garden"	0.25	1	0.0	6		6		1		"2010-01-01"	0				0		0					1939	"APS_tz17_hh"	527					
528.0	1940.0	1	1	"Miti"	2.0	1	0.0	1		3		1		"1998-01-01"	0				0		0					1940	"APS_tz17_hh"	528					
528.0	1941.0	2	2	"Ngumbaro"	8.0	1	1.0	1		3		1		"1995-01-01"	0				0		0					1941	"APS_tz17_hh"	528					
528.0	1942.0	3	3	"Ngumbaro B"	2.0	1	2.0	1		3		1		"1995-01-01"	0				0		0					1942	"APS_tz17_hh"	528					
529.0	1943.0	1	1	"Kikwe"	3.0	1	1.0	1		2		1		"1992-01-01"	0				0		0					1943	"APS_tz17_hh"	529					
529.0	1944.0	2	2	"Merali"	0.5	1	3.0	1		2		1		"1988-01-01"	0				0		0					1944	"APS_tz17_hh"	529					
529.0	1945.0	3	3	"Nyumbani"	1.25	1	0.0	1		1		1		"1988-01-01"	0				0		0					1945	"APS_tz17_hh"	529					
530.0	1946.0	1	1	"Kikwe"	0.75	1	1.0	1		2		1		"1995-01-01"	0				0		0					1946	"APS_tz17_hh"	530					
531.0	1947.0	1	1	"Focal"	0.75	1	0.0	1		1		1		"1993-01-01"	0				0		0					1947	"APS_tz17_hh"	531					
531.0	1948.0	2	2	"Far away plot"	0.5	1	4.0	1		2		1		"1993-01-01"	0				0		0					1948	"APS_tz17_hh"	531					
531.0	1949.0	3	3	"Garden"	200.0	3	0.0	1		1		1		"1993-01-01"	0				0		0					1949	"APS_tz17_hh"	531					
532.0	1950.0	1	1	"Focal"	1.0	1	0.0	1		1		3		"1975-01-01"	0	99	"\"They had village sales contract, but got Lost due to transfer from Mbeya to this place in 1988\""		0		0					1950	"APS_tz17_hh"	532					
533.0	1951.0	1	1	"Tindigani"	2.0	1	0.02	1		3		1		"1995-01-01"	0				0		0					1951	"APS_tz17_hh"	533					
533.0	1952.0	2	2	"Kideko"	2.0	1	2.0	1		3		1		"2000-01-01"	0				0		0					1952	"APS_tz17_hh"	533					
533.0	1953.0	3	3	"Nyumbani"	0.5	1	0.0	1		3		1		"1990-01-01"	0				0		0					1953	"APS_tz17_hh"	533					
534.0	1954.0	1	1	"Nkeku"	2.0	1	1.0	1		2		1		"2006-01-01"	0				0		0					1954	"APS_tz17_hh"	534					
534.0	1955.0	2	2	"Ngumbaru"	2.0	1	1.0	1		2		1		"2007-01-01"	0				0		0					1955	"APS_tz17_hh"	534					
534.0	1956.0	3	3	"Ngumbaru"	2.0	1	1.0	1		2		1		"2007-01-01"	0				0		0					1956	"APS_tz17_hh"	534					
534.0	1957.0	4	4	"Kideku"	1.5	1	1.0	1		2		1		"2016-01-01"	0				0		0					1957	"APS_tz17_hh"	534					
535.0	1958.0	1	1	"Nyumbani"	1.5	1	0.0	1		2		1		"2006-01-01"	0				0		0					1958	"APS_tz17_hh"	535					
535.0	1959.0	2	2	"Kideko"	0.75	1	3.0	1		2		1		"2012-01-01"	0				0		0					1959	"APS_tz17_hh"	535					
535.0	1960.0	3	3	"Nyumbani"	1.5	1	0.0	1		2		1		"2017-01-01"	0				0		0					1960	"APS_tz17_hh"	535					
536.0	1961.0	1	1	"\"Maize and  Beans, Kwajinja farm\""	1.5	1	0.2	1		2		4		"2015-01-01"	0				1	"1985-01-01"	0					1961	"APS_tz17_hh"	536					
536.0	1962.0	2	2	"Beans"	0.75	1	0.3	1		2		4		"2017-01-01"	0				1	"1985-01-01"	0					1962	"APS_tz17_hh"	536					
537.0	1963.0	1	1	"Oria"	2.0	1	0.0	1		2		1		"1984-01-01"	0				1	"1985-01-01"	0					1963	"APS_tz17_hh"	537					
538.0	1964.0	1	1	"Focal"	3.0	1	0.3	1		2		1		"1977-01-01"	0				1	"1998-01-01"	0					1964	"APS_tz17_hh"	538					
538.0	1965.0	2	2	"Mkonga"	0.75	1	4.0	2		2		1		"1977-01-01"	0				0		0					1965	"APS_tz17_hh"	538					
538.0	1966.0	3	3	"Garden"	150.0	3	0.0	1		2		1		"1977-01-01"	0				0		0					1966	"APS_tz17_hh"	538					
539.0	1967.0	1	1	"Focal"	2.0	1	0.3	1		2		6		"1997-01-01"	0				1	"1997-01-01"	0					1967	"APS_tz17_hh"	539					
539.0	1968.0	2	2	"Fallow"	1.5	1	2.0	2		2		1		"1997-01-01"	0				0		0					1968	"APS_tz17_hh"	539					
539.0	1969.0	3	3	"Garden"	0.5	1	0.0	1		2		1		"1970-01-01"	0				0		0					1969	"APS_tz17_hh"	539					
540.0	1970.0	1	1	"Longoni"	1.0	1	1.0	1		1		1		"1983-01-01"	0				0		0					1970	"APS_tz17_hh"	540					
540.0	1971.0	2	2	"Mawala"	1.0	1	6.0	5		5		1		"1975-01-01"	0				0		0					1971	"APS_tz17_hh"	540					
540.0	1972.0	3	3	"Relini"	1.0	1	2.0	2		2		1		"2000-01-01"	0				0		0					1972	"APS_tz17_hh"	540					
541.0	1973.0	1	1	"Nyumbani A"	1.0	1	0.0	1		1		1		"1982-01-01"	0				1	"2010-01-01"	0					1973	"APS_tz17_hh"	541					
541.0	1974.0	2	2	"Nyumbani B"	1.5	1	0.0	1		1		1		"1983-01-01"	0				1	"2010-01-01"	0					1974	"APS_tz17_hh"	541					
542.0	1975.0	1	1	"Maize beans"	3.0	1	0.25	1		3		7		"2014-01-01"	0				1	"1986-01-01"	0					1975	"APS_tz17_hh"	542					
542.0	1976.0	2	2	"Lomia"	1.0	1	0.5	1		3		1		"1986-01-01"	0				1	"1986-01-01"	0					1976	"APS_tz17_hh"	542					
542.0	1977.0	3	3	"Rented out"	1.5	1	0.5	4		4		4		"1986-01-01"	0				0		0					1977	"APS_tz17_hh"	542					
542.0	1978.0	4	4	"Fallow"	5.0	1	2.0	2		2		1		"1979-01-01"	0				0		0					1978	"APS_tz17_hh"	542					
542.0	1979.0	5	5	"Reli B"	2.0	1	2.0	1		3		1		"1977-01-01"	0				0		0					1979	"APS_tz17_hh"	542					
543.0	1980.0	1	1	"Kwaginja"	1.0	1	0.0	1		1		1		"1985-01-01"	0				1	"2017-01-01"	0					1980	"APS_tz17_hh"	543					
543.0	1981.0	2	2	"Ngambo ya reli"	2.0	1	2.0	1		3		1		"1965-01-01"	0				0		0					1981	"APS_tz17_hh"	543					
543.0	1982.0	3	3	"Ngambo ya reli"	3.0	1	2.0	1		3		1		"1965-01-01"	0				0		0					1982	"APS_tz17_hh"	543					
543.0	1983.0	4	4	"Mkonga"	2.0	1	4.0	2		2		1		"1992-01-01"	0				0		0					1983	"APS_tz17_hh"	543					
544.0	1984.0	1	1	"Kwaginja"	2.0	1	1.0	1		3		1		"2010-01-01"	0				0		0					1984	"APS_tz17_hh"	544					
544.0	1985.0	2	2	"Home"	0.5	1	0.0	1		1		1		"1982-01-01"	0				1	"1987-01-01"	0					1985	"APS_tz17_hh"	544					
544.0	1986.0	3	3	"Home"	0.5	1	0.0	1		1		1		"1982-01-01"	0				1	"1987-01-01"	0					1986	"APS_tz17_hh"	544					
545.0	1987.0	1	1	"Forest"	3.0	1	4.0	2		1		1		"2012-01-01"	0				1	"2010-01-01"	0					1987	"APS_tz17_hh"	545					
545.0	1988.0	2	2	"Mangamao"	1.0	1	1.0	1		1		1		"2014-01-01"	0				1	"2009-01-01"	0					1988	"APS_tz17_hh"	545					
545.0	1989.0	3	3	"Nyumbani"	0.5	1	0.0	1		1		1		"1997-01-01"	0				0		0					1989	"APS_tz17_hh"	545					
546.0	1990.0	1	1	"Nyumbani"	1.0	1	0.0	1		3		1		"1970-01-01"	0				0		0					1990	"APS_tz17_hh"	546					
547.0	1991.0	1	1	"Rau river1"	1.0	1	0.0	1		2		1		"1990-01-01"	0				1	"1990-01-01"	0					1991	"APS_tz17_hh"	547					
547.0	1992.0	2	2	"Rau river2"	2.0	1	2.0	1		1		1		"2010-01-01"	0				1	"2016-01-01"	0					1992	"APS_tz17_hh"	547					
547.0	1993.0	3	3	"Rau river3"	0.75	1	2.0	1		2		4		"2016-01-01"	0				0		0					1993	"APS_tz17_hh"	547					
548.0	1994.0	1	1	"Home"	0.75	1	0.0	1		2		1		"1997-01-01"	0				1	"1998-01-01"	0					1994	"APS_tz17_hh"	548					
548.0	1995.0	2	2	"Home"	1.25	1	0.0	1		3		1		"1997-01-01"	0				1	"1998-01-01"	0					1995	"APS_tz17_hh"	548					
548.0	1996.0	3	3	"Ngambo"	1.0	1	1.0	1		3		1		"1997-01-01"	0				1	"1998-01-01"	0					1996	"APS_tz17_hh"	548					
548.0	1997.0	4	4	"Kisangesangeni"	9.0	1	4.0	2		2		1		"2000-01-01"	0				0		0					1997	"APS_tz17_hh"	548					
549.0	1998.0	1	1	"Home"	0.5	1	0.0	1		2		1		"1997-01-01"	0				1	"2008-01-01"	0					1998	"APS_tz17_hh"	549					
549.0	1999.0	2	2	"Ngambo"	1.0	1	0.0	1		2		1		"1997-01-01"	0				1	"2008-01-01"	0					1999	"APS_tz17_hh"	549					
549.0	2000.0	3	3	"Mkonga"	5.0	1	3.0	1		3		1		"2006-01-01"	0				0		0					2000	"APS_tz17_hh"	549					
